state,county,tract,NAME.x,TotalPop_12,TotalPopMOE_12,TR_Italian_12,TR_ItalianMOE_12,Census_Tract.x,County.x,State.x,TotalPop_17,TotalPopMOE_17,TR_Italian_17,TR_ItalianMOE_17
36,061,008000,"Census Tract 80, New York County, New York",5186,533,681,223,Census Tract 80,New York County,New York,5013,407,590,181
36,061,008100,"Census Tract 81, New York County, New York",8243,771,699,248,Census Tract 81,New York County,New York,8045,813,1213,328
36,061,008200,"Census Tract 82, New York County, New York",3601,493,266,168,Census Tract 82,New York County,New York,3321,357,254,129
36,061,008300,"Census Tract 83, New York County, New York",4138,466,259,107,Census Tract 83,New York County,New York,4127,581,200,126
36,061,008400,"Census Tract 84, New York County, New York",1661,297,114,68,Census Tract 84,New York County,New York,1951,292,97,58
36,061,008601,"Census Tract 86.01, New York County, New York",2451,415,375,158,Census Tract 86.01,New York County,New York,2986,350,264,127
36,061,008602,"Census Tract 86.02, New York County, New York",0,12,0,12,Census Tract 86.02,New York County,New York,0,11,0,11
36,061,008603,"Census Tract 86.03, New York County, New York",4487,667,566,270,Census Tract 86.03,New York County,New York,4772,511,508,208
36,061,008700,"Census Tract 87, New York County, New York",6445,498,802,220,Census Tract 87,New York County,New York,6815,643,572,271
36,061,008800,"Census Tract 88, New York County, New York",6993,694,844,285,Census Tract 88,New York County,New York,7047,771,614,280
36,061,008900,"Census Tract 89, New York County, New York",5713,392,686,209,Census Tract 89,New York County,New York,5255,467,459,221
36,061,009000,"Census Tract 90, New York County, New York",7115,637,714,214,Census Tract 90,New York County,New York,7645,979,669,254
36,061,009100,"Census Tract 91, New York County, New York",5840,506,625,252,Census Tract 91,New York County,New York,6662,538,630,284
36,061,009200,"Census Tract 92, New York County, New York",1748,222,172,75,Census Tract 92,New York County,New York,1691,193,188,103
36,061,009300,"Census Tract 93, New York County, New York",9056,618,974,378,Census Tract 93,New York County,New York,9916,1419,1123,489
36,061,009400,"Census Tract 94, New York County, New York",28,29,0,12,Census Tract 94,New York County,New York,56,32,5,7
36,081,000100,"Census Tract 1, Queens County, New York",4637,373,414,173,Census Tract 1,Queens County,New York,7575,711,610,287
36,081,000200,"Census Tract 2, Queens County, New York",3210,373,26,22,Census Tract 2,Queens County,New York,3323,322,118,58
36,081,000400,"Census Tract 4, Queens County, New York",4955,516,178,152,Census Tract 4,Queens County,New York,5231,672,76,84
36,081,000600,"Census Tract 6, Queens County, New York",3779,512,49,40,Census Tract 6,Queens County,New York,4142,481,129,108
36,081,000700,"Census Tract 7, Queens County, New York",4520,400,651,221,Census Tract 7,Queens County,New York,6132,548,569,184
36,081,000800,"Census Tract 8, Queens County, New York",3807,404,189,106,Census Tract 8,Queens County,New York,3679,409,95,75
36,081,001000,"Census Tract 10, Queens County, New York",3488,428,180,135,Census Tract 10,Queens County,New York,4305,416,56,33
36,081,001200,"Census Tract 12, Queens County, New York",4407,525,432,218,Census Tract 12,Queens County,New York,4392,496,259,158
36,081,001400,"Census Tract 14, Queens County, New York",4112,675,279,142,Census Tract 14,Queens County,New York,3903,673,192,104
36,081,001600,"Census Tract 16, Queens County, New York",2743,403,119,77,Census Tract 16,Queens County,New York,2848,443,145,65
36,081,001800,"Census Tract 18, Queens County, New York",3180,394,215,116,Census Tract 18,Queens County,New York,3129,370,109,51
36,081,001900,"Census Tract 19, Queens County, New York",998,332,65,57,Census Tract 19,Queens County,New York,2347,259,159,67
36,081,002000,"Census Tract 20, Queens County, New York",1675,258,62,46,Census Tract 20,Queens County,New York,2009,300,66,46
36,081,002200,"Census Tract 22, Queens County, New York",1872,249,106,65,Census Tract 22,Queens County,New York,2351,277,127,61
36,081,002400,"Census Tract 24, Queens County, New York",2323,304,45,31,Census Tract 24,Queens County,New York,2355,232,35,29
36,081,002500,"Census Tract 25, Queens County, New York",7102,592,73,52,Census Tract 25,Queens County,New York,7411,814,33,38
36,081,002600,"Census Tract 26, Queens County, New York",2407,282,151,111,Census Tract 26,Queens County,New York,2476,303,41,32
36,081,002800,"Census Tract 28, Queens County, New York",3364,424,392,180,Census Tract 28,Queens County,New York,3216,414,230,112
36,081,003000,"Census Tract 30, Queens County, New York",1645,229,39,43,Census Tract 30,Queens County,New York,1528,276,175,117
36,081,003100,"Census Tract 31, Queens County, New York",1173,129,83,80,Census Tract 31,Queens County,New York,1015,169,39,22
36,081,003200,"Census Tract 32, Queens County, New York",1469,340,53,36,Census Tract 32,Queens County,New York,1688,189,82,48
36,081,003300,"Census Tract 33, Queens County, New York",2302,362,55,35,Census Tract 33,Queens County,New York,2966,340,223,86
36,081,003400,"Census Tract 34, Queens County, New York",2062,331,173,100,Census Tract 34,Queens County,New York,2561,257,47,31
36,081,003600,"Census Tract 36, Queens County, New York",3605,509,109,109,Census Tract 36,Queens County,New York,3748,496,272,161
36,081,003700,"Census Tract 37, Queens County, New York",0,12,0,12,Census Tract 37,Queens County,New York,0,11,0,11
36,081,003800,"Census Tract 38, Queens County, New York",2567,326,58,51,Census Tract 38,Queens County,New York,2681,273,187,86
36,081,003900,"Census Tract 39, Queens County, New York",1586,242,150,82,Census Tract 39,Queens County,New York,1690,246,172,112
36,081,004001,"Census Tract 40.01, Queens County, New York",1812,358,178,92,Census Tract 40.01,Queens County,New York,2422,248,141,90
36,081,004002,"Census Tract 40.02, Queens County, New York",1210,305,51,61,Census Tract 40.02,Queens County,New York,1764,185,15,13
36,081,004200,"Census Tract 42, Queens County, New York",4343,509,616,224,Census Tract 42,Queens County,New York,4665,514,140,87
36,081,004300,"Census Tract 43, Queens County, New York",2210,322,53,45,Census Tract 43,Queens County,New York,2671,293,44,49
36,081,004401,"Census Tract 44.01, Queens County, New York",3374,352,280,117,Census Tract 44.01,Queens County,New York,4130,346,172,76
36,081,004500,"Census Tract 45, Queens County, New York",2686,253,285,114,Census Tract 45,Queens County,New York,3639,358,305,109
36,081,004700,"Census Tract 47, Queens County, New York",4016,534,116,64,Census Tract 47,Queens County,New York,4037,456,170,73
36,081,005000,"Census Tract 50, Queens County, New York",0,12,0,12,Census Tract 50,Queens County,New York,55,35,27,35
36,081,005100,"Census Tract 51, Queens County, New York",1951,222,189,158,Census Tract 51,Queens County,New York,2056,238,57,36
36,081,005200,"Census Tract 52, Queens County, New York",2889,419,77,60,Census Tract 52,Queens County,New York,2701,312,52,37
36,081,005300,"Census Tract 53, Queens County, New York",4714,531,608,248,Census Tract 53,Queens County,New York,4926,542,606,250
36,081,005400,"Census Tract 54, Queens County, New York",5281,551,447,127,Census Tract 54,Queens County,New York,5710,428,290,107
36,081,005500,"Census Tract 55, Queens County, New York",1184,358,46,69,Census Tract 55,Queens County,New York,886,149,11,10
36,081,005700,"Census Tract 57, Queens County, New York",4282,441,315,136,Census Tract 57,Queens County,New York,4262,415,322,121
36,081,005800,"Census Tract 58, Queens County, New York",6005,888,1467,464,Census Tract 58,Queens County,New York,6202,541,1050,310
36,081,005900,"Census Tract 59, Queens County, New York",3724,482,489,260,Census Tract 59,Queens County,New York,4260,496,472,164
36,081,006100,"Census Tract 61, Queens County, New York",5796,596,485,231,Census Tract 61,Queens County,New York,5750,536,641,173
36,081,006201,"Census Tract 62.01, Queens County, New York",5623,540,1203,344,Census Tract 62.01,Queens County,New York,6559,752,1271,477
36,081,006202,"Census Tract 62.02, Queens County, New York",7108,762,1128,307,Census Tract 62.02,Queens County,New York,7014,705,1336,343
36,081,006300,"Census Tract 63, Queens County, New York",5421,607,543,226,Census Tract 63,Queens County,New York,5340,462,853,281
36,081,006501,"Census Tract 65.01, Queens County, New York",3787,495,469,156,Census Tract 65.01,Queens County,New York,3472,322,313,131
36,081,006502,"Census Tract 65.02, Queens County, New York",4171,535,421,162,Census Tract 65.02,Queens County,New York,3764,430,419,118
36,081,006900,"Census Tract 69, Queens County, New York",4160,573,507,191,Census Tract 69,Queens County,New York,4380,559,304,122
36,081,007100,"Census Tract 71, Queens County, New York",3772,390,425,142,Census Tract 71,Queens County,New York,3539,340,355,98
36,081,007300,"Census Tract 73, Queens County, New York",3893,382,234,105,Census Tract 73,Queens County,New York,4330,650,363,148
36,081,007500,"Census Tract 75, Queens County, New York",3992,520,384,188,Census Tract 75,Queens County,New York,4252,669,230,97
36,081,007700,"Census Tract 77, Queens County, New York",1495,244,171,98,Census Tract 77,Queens County,New York,1828,219,171,79
36,081,007900,"Census Tract 79, Queens County, New York",3186,467,125,76,Census Tract 79,Queens County,New York,3376,397,198,113
36,081,008100,"Census Tract 81, Queens County, New York",999,361,27,32,Census Tract 81,Queens County,New York,1418,212,156,63
36,081,008300,"Census Tract 83, Queens County, New York",3589,544,142,87,Census Tract 83,Queens County,New York,2935,451,100,73
36,081,008500,"Census Tract 85, Queens County, New York",1031,300,95,52,Census Tract 85,Queens County,New York,1090,286,97,73
36,081,008600,"Census Tract 86, Queens County, New York",2654,468,803,299,Census Tract 86,Queens County,New York,2920,346,503,186
36,081,008700,"Census Tract 87, Queens County, New York",4139,443,42,42,Census Tract 87,Queens County,New York,5089,662,47,39
36,081,008800,"Census Tract 88, Queens County, New York",3612,489,937,275,Census Tract 88,Queens County,New York,3772,442,912,215
36,081,009100,"Census Tract 91, Queens County, New York",2732,347,333,125,Census Tract 91,Queens County,New York,2657,263,293,107
36,081,009400,"Census Tract 94, Queens County, New York",2947,360,90,100,Census Tract 94,Queens County,New York,2717,360,70,42
36,081,009500,"Census Tract 95, Queens County, New York",2850,289,429,175,Census Tract 95,Queens County,New York,2521,218,276,86
36,081,009600,"Census Tract 96, Queens County, New York",3370,559,162,116,Census Tract 96,Queens County,New York,4006,404,96,69
36,081,009700,"Census Tract 97, Queens County, New York",3555,389,736,256,Census Tract 97,Queens County,New York,3561,342,576,162
36,081,009800,"Census Tract 98, Queens County, New York",2566,396,8,14,Census Tract 98,Queens County,New York,2859,343,0,11
36,081,009900,"Census Tract 99, Queens County, New York",0,12,0,12,Census Tract 99,Queens County,New York,0,11,0,11
36,081,010000,"Census Tract 100, Queens County, New York",3539,572,111,111,Census Tract 100,Queens County,New York,4485,517,64,63
36,081,010100,"Census Tract 101, Queens County, New York",2448,334,372,211,Census Tract 101,Queens County,New York,2490,289,332,116
36,081,010200,"Census Tract 102, Queens County, New York",2910,377,85,50,Census Tract 102,Queens County,New York,3085,386,234,151
36,081,010300,"Census Tract 103, Queens County, New York",3719,386,439,168,Census Tract 103,Queens County,New York,3837,457,271,114
36,081,010400,"Census Tract 104, Queens County, New York",3502,444,36,50,Census Tract 104,Queens County,New York,3556,325,83,57
36,081,010500,"Census Tract 105, Queens County, New York",4466,365,203,89,Census Tract 105,Queens County,New York,4091,408,281,99
36,081,010600,"Census Tract 106, Queens County, New York",3363,447,51,44,Census Tract 106,Queens County,New York,4161,451,68,46
36,081,010701,"Census Tract 107.01, Queens County, New York",0,12,0,12,Census Tract 107.01,Queens County,New York,0,11,0,11
36,081,010800,"Census Tract 108, Queens County, New York",3547,444,58,49,Census Tract 108,Queens County,New York,3536,359,58,34
36,081,011000,"Census Tract 110, Queens County, New York",3284,476,91,76,Census Tract 110,Queens County,New York,3426,462,161,129
